"","date","File.Name","Dataset","aid","Count","Minimum","Maximum","Range","Mean","Standard.Deviation","Variance","Upper.Quartile","Upper.1.5.IQR","veg_index","Lower.1.5.IQR","Lower.Quartile","min_temp","max_temp","Temperature","Dew.Point","humid","rain","wind_speed","wind_dir","visibility","pollen_count","day","month","year","fyear","ds","logvalue","season","pollen_cat","mintemp_anom","maxtemp_anom"
"613",2012-09-20,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,6.7,18.1,13.2,8.7,75.15,1,37.1,245.83,14.8,9,"20","09","2012","2012",264,2.30258509299405,"In season","High",-3.7860406243818,7.6139593756182
"614",2012-09-21,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,11.1,15.1,12.7,8.7,77.45,22.95,29.5,200.68,12.3,1,"21","09","2012","2012",265,0.693147180559945,"In season","Low",0.537595314289048,4.53759531428905
"615",2012-09-22,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,8.1,16.1,12.1,5.7,66.76,11,24.1,200.83,17.5,16,"22","09","2012","2012",266,2.83321334405622,"In season","Very high",-2.53917683030008,5.46082316969993
"616",2012-09-23,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,9.1,15.1,12.7,9.6,82.39,1.93,42.5,268.88,11.5,4,"23","09","2012","2012",267,1.6094379124341,"In season","Moderate",-1.6162803815047,4.3837196184953
"617",2012-09-24,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,11.4,20.6,15.2,10.4,73.66,0,18.4,199.33,14.2,23,"24","09","2012","2012",268,3.17805383034795,"In season","Very high",0.606361337319642,9.80636133731964
"618",2012-09-25,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,11.1,21.5,15.3,10.1,71.75,0,27.7,167.13,16.3,22,"25","09","2012","2012",269,3.13549421592915,"In season","Very high",0.228825002817427,10.6288250028174
"619",2012-09-26,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,13.2,17.1,15.3,11.6,78.5,0.8,27.8,254.57,13.3,17,"26","09","2012","2012",270,2.89037175789616,"In season","Very high",2.25118729163312,6.15118729163312
"620",2012-09-27,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,11.1,17.4,13.7,8.8,72.82,16.53,40.7,220.04,13,5,"27","09","2012","2012",271,1.79175946922805,"In season","Moderate",0.0735248804111865,6.37352488041119
"621",2012-09-28,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,10.1,16.4,12.5,6.1,65.71,18.11,18.4,198.87,13.9,2,"28","09","2012","2012",272,1.09861228866811,"In season","Low",-1.00408555420389,5.29591444579611
"622",2012-09-29,"MOD13Q1_006__250m_16_days_EVI_doy2012257_aid0001","_250m_16_days_EVI","aid0001",603,-0.07,0.5754,"(-0.07,0.5754)",0.2201,0.1225,0.015,0.3058,0.5565,0.2237,-0.07,0.1274,8.1,16.1,13.1,6.7,65.47,0.2,35.3,272.88,15,9,"29","09","2012","2012",273,2.30258509299405,"In season","High",-3.08156733556765,4.91843266443235
"623",2012-09-30,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.1,19,15.1,9.3,68.55,0,30.1,268.25,17.5,8,"30","09","2012","2012",274,2.19722457733622,"In season","High",-0.158843787035627,7.74115621296437
"624",2012-10-01,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.1,22.2,16.1,10.8,72.11,0,22.3,190.79,14.4,26,"01","10","2012","2012",275,3.29583686600433,"In season","Very high",-0.235838231963342,10.8641617680367
"625",2012-10-02,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.1,20.1,15.9,9.8,67.99,0,20.5,254.43,14.1,40,"02","10","2012","2012",276,3.71357206670431,"In season","Very high",-0.312473993706329,8.68752600629367
"626",2012-10-03,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.8,18.4,15.2,10.3,73.25,1.4,35.8,288.65,12.9,3,"03","10","2012","2012",277,1.38629436111989,"In season","Moderate",0.311325604379883,6.91132560437988
"627",2012-10-04,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.1,17.9,13.4,8.5,73.14,6.03,27.7,177.74,13.9,11,"04","10","2012","2012",278,2.484906649788,"In season","High",-0.46436276106024,6.33563723893976
"628",2012-10-05,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,9.1,18.5,12.9,3.9,54.83,0.2,22.3,176.83,17,13,"05","10","2012","2012",279,2.63905732961526,"In season","High",-2.53946241338222,6.86053758661778
"629",2012-10-06,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,7.1,18.1,13.3,5.1,59.21,0,24.1,228.14,17.3,12,"06","10","2012","2012",280,2.56494935746154,"In season","High",-4.61389667594159,6.38610332405841
"630",2012-10-07,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,11.1,15.7,13.2,6.1,63.06,4,33.5,165.18,13.1,20,"07","10","2012","2012",281,3.04452243772342,"In season","Very high",-0.687588872093889,3.91241112790611
"631",2012-10-08,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,10.1,20.1,15.2,6.7,57.66,1.6,38.9,138.42,17.4,19,"08","10","2012","2012",282,2.99573227355399,"In season","Very high",-1.76046232519464,8.23953767480536
"632",2012-10-09,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,13.2,18.1,15.3,9.9,70.54,0,42.5,135.79,18,14,"09","10","2012","2012",283,2.70805020110221,"In season","High",1.26755964140063,6.16755964140063
"633",2012-10-10,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,10.1,18.6,14.4,6.6,59.92,0.4,33.5,158.04,16.2,15,"10","10","2012","2012",284,2.77258872223978,"In season","Very high",-1.90344629566361,6.59655370433639
"634",2012-10-11,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,9.8,20.3,15.9,7.3,58.05,0,33.5,158.96,18.7,21,"11","10","2012","2012",285,3.09104245335832,"In season","Very high",-2.27341726883558,8.22658273116442
"635",2012-10-12,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,12.1,22.2,16.6,11,70.72,0,24.1,168.33,14.8,50,"12","10","2012","2012",286,3.93182563272433,"In season","Very high",-0.0423676821465317,10.0576323178535
"636",2012-10-13,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,14,21.2,16.9,10.4,66.36,0,40.7,165.46,15.5,19,"13","10","2012","2012",287,2.99573227355399,"In season","Very high",1.78966119737166,8.98966119737166
"637",2012-10-14,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,15.1,24.1,18.4,11.2,63.54,0,42.7,153.67,19.1,27,"14","10","2012","2012",288,3.3322045101752,"In season","Very high",2.82262807571624,11.8226280757162
"638",2012-10-15,"MOD13Q1_006__250m_16_days_EVI_doy2012273_aid0001","_250m_16_days_EVI","aid0001",597,-0.0324,0.6338,"(-0.0324,0.6338)",0.2108,0.1217,0.0148,0.2857,0.5281,0.2085,-0.0324,0.1147,15.8,20.1,17.3,11.6,69.16,0,53.6,141.04,16.6,28,"15","10","2012","2012",289,3.36729582998647,"In season","Very high",3.45649165888446,7.75649165888446
"639",2012-10-16,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,15.1,27.1,20.5,13,63.37,0,39.6,124.13,18.4,29,"16","10","2012","2012",290,3.40119738166216,"In season","Very high",2.69121065287355,14.6912106528736
"640",2012-10-17,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,16.1,24.1,19.2,13.5,70.03,0,42.5,147.13,16.5,18,"17","10","2012","2012",291,2.94443897916644,"In season","Very high",3.62674376368078,11.6267437636808
"641",2012-10-18,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,13,21.3,17.1,11.2,69.45,0.2,31.7,182,13,30,"18","10","2012","2012",292,3.43398720448515,"In season","Very high",0.46304969730339,8.76304969730339
"642",2012-10-19,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,9.1,16.2,12.4,6.8,69.39,12.25,44.3,181.5,11.6,13,"19","10","2012","2012",293,2.63905732961526,"In season","High",-3.49991284026138,3.60008715973862
"643",2012-10-20,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,12.1,21.1,16.2,9.3,64.22,0,40.7,142.74,16.3,12,"20","10","2012","2012",294,2.56494935746154,"In season","High",-0.562185143016277,8.43781485698372
"644",2012-10-21,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,14.1,18.1,16,11.5,75.04,3.8,42.5,148.29,15.7,52,"21","10","2012","2012",295,3.97029191355212,"In season","Very high",1.37619149503594,5.37619149503594
"645",2012-10-22,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,14.1,20.1,17,11.3,69.65,0,39.4,149.67,17.3,32,"22","10","2012","2012",296,3.49650756146648,"In season","Very high",1.31517577989252,7.31517577989252
"646",2012-10-23,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,13.1,26.1,19.3,9.4,54.03,0,43.7,128.38,20,38,"23","10","2012","2012",297,3.66356164612965,"In season","Very high",0.254726417550717,13.2547264175507
"647",2012-10-24,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,14.1,28.8,20,10.2,55.61,0,24.9,187,19.4,45,"24","10","2012","2012",298,3.8286413964891,"In season","Very high",1.19480211400777,15.8948021140078
"648",2012-10-25,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,13.1,21.1,17.3,11.7,70.01,0,31.3,273.7,17.2,16,"25","10","2012","2012",299,2.83321334405622,"In season","Very high",0.135361575260919,8.13536157526092
"649",2012-10-26,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,12.6,18.1,15,10.5,75.05,2.83,32.7,227.96,12.4,13,"26","10","2012","2012",300,2.63905732961526,"In season","High",-0.423636492692566,5.07636350730744
"650",2012-10-27,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,8.9,26.4,17.9,9.4,59.39,0,27.7,194.35,16.3,12,"27","10","2012","2012",301,2.56494935746154,"In season","High",-4.18223338385546,13.3177666161445
"651",2012-10-28,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,14.9,26.1,19,12.4,66.65,0,42.9,180.25,14.5,18,"28","10","2012","2012",302,2.94443897916644,"In season","Very high",1.75952960776949,12.9595296077695
"652",2012-10-29,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,16.1,21.1,18.4,12.5,69.14,0,52.5,146.46,15.8,26,"29","10","2012","2012",303,3.29583686600433,"In season","Very high",2.90161118817953,7.90161118817953
"653",2012-10-30,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,16,22.1,18.7,11.1,61.56,0,48.2,137.57,15.8,6,"30","10","2012","2012",304,1.94591014905531,"In season","Moderate",2.74397006337192,8.84397006337192
"654",2012-10-31,"MOD13Q1_006__250m_16_days_EVI_doy2012289_aid0001","_250m_16_days_EVI","aid0001",601,-0.1036,0.5642,"(-0.1036,0.5642)",0.2033,0.1133,0.0128,0.282,0.5326,0.1948,-0.1036,0.1096,12.9,26.1,19.7,8.8,51.25,0,39.8,166.17,17.9,18,"31","10","2012","2012",305,2.94443897916644,"In season","Very high",-0.413435060656116,12.7865649393439
"655",2012-11-01,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,14.2,30.1,21.5,8.2,45.61,0,35.1,161.65,18.5,15,"01","11","2012","2012",306,2.77258872223978,"In season","Very high",0.829354522092682,16.7293545220927
"656",2012-11-02,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,12.1,28.1,20,10.5,57.11,0,22.6,203.78,17.6,8,"02","11","2012","2012",307,2.19722457733622,"In season","High",-1.32770248238444,14.6722975176156
"657",2012-11-03,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,12.1,19.7,15.4,11.3,77.1,0,29.5,315.25,12.5,2,"03","11","2012","2012",308,1.09861228866811,"In season","Low",-1.38464736809023,6.21535263190977
"658",2012-11-04,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,13.1,21.1,16.4,10.7,70.45,0,20.5,304.29,12.6,2,"04","11","2012","2012",309,1.09861228866811,"In season","Low",-0.441521429027452,7.55847857097255
"659",2012-11-05,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,14.6,24,18.1,13,73.18,0,24.1,197.7,12.1,5,"05","11","2012","2012",310,1.79175946922805,"In season","Moderate",1.00163404080115,10.4016340408012
"660",2012-11-06,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,15.5,24.7,18.9,13.7,72.89,0,31.3,181.04,16.4,16,"06","11","2012","2012",311,2.83321334405622,"In season","Very high",1.84477774739282,11.0447777473928
"661",2012-11-07,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,16,23.1,19.4,11.3,60.54,0,45.9,169.58,19.1,8,"07","11","2012","2012",312,2.19722457733622,"In season","High",2.2878683967448,9.3878683967448
"662",2012-11-08,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,13.9,28.5,21.1,9.8,50.33,0,36.2,190.52,17.2,16,"08","11","2012","2012",313,2.83321334405622,"In season","Very high",0.130864694854338,14.7308646948543
"663",2012-11-09,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,14.1,23.3,18.3,12.4,68.72,0,33.8,198.86,15.7,4,"09","11","2012","2012",314,1.6094379124341,"In season","Moderate",0.273725347718688,9.47372534771869
"664",2012-11-10,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,14.8,26.8,18.9,12.9,70.1,0,27.7,205.71,15.8,12,"10","11","2012","2012",315,2.56494935746154,"In season","High",0.91640906133509,12.9164090613351
"665",2012-11-11,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,13.1,24.1,17.8,13.2,75.36,0,29.5,254.14,11,7,"11","11","2012","2012",316,2.07944154167984,"In season","Moderate",-0.841125458299208,10.1588745417008
"666",2012-11-12,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,14.1,22.1,17.1,12.7,76.06,3.2,35.3,191.96,14.4,6,"12","11","2012","2012",317,1.94591014905531,"In season","Moderate",0.101080494813043,8.10108049481305
"667",2012-11-13,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,12.1,22.3,17.5,12.1,71.41,2.8,33.5,196.53,17.2,13,"13","11","2012","2012",318,2.63905732961526,"In season","High",-1.95701437333091,8.24298562666909
"668",2012-11-14,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,15.6,29.2,20.3,13.9,68.93,0,33.5,203.09,17.7,23,"14","11","2012","2012",319,3.17805383034795,"In season","Very high",1.48454864326618,15.0845486432662
"669",2012-11-15,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,16.2,24.3,19.1,14.1,73.84,0,27.7,190.67,14.4,8,"15","11","2012","2012",320,2.19722457733622,"In season","High",2.02572825060155,10.1257282506016
"670",2012-11-16,"MOD13Q1_006__250m_16_days_EVI_doy2012305_aid0001","_250m_16_days_EVI","aid0001",607,-0.0228,0.5923,"(-0.0228,0.5923)",0.197,0.11,0.0121,0.2715,0.5004,0.1841,-0.0228,0.1104,12.1,22.1,17.8,12.9,73.6,0,31.6,291.43,18.7,9,"16","11","2012","2012",321,2.30258509299405,"In season","High",-2.13351684532754,7.86648315467247
"671",2012-11-17,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,15.8,22.2,18.9,11.9,65.64,1.31,40.7,207.21,15.3,19,"17","11","2012","2012",322,2.99573227355399,"In season","Very high",1.50677206147616,7.90677206147616
"672",2012-11-18,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,12.1,26.9,19.3,11.6,62.84,0,27.7,207.1,15.6,13,"18","11","2012","2012",323,2.63905732961526,"In season","High",-2.25344632299012,12.5465536770099
"673",2012-11-19,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,16.1,25.1,19.7,13.5,68.95,0,26.4,263,15.4,10,"19","11","2012","2012",324,2.39789527279837,"In season","High",1.68578670727087,10.6857867072709
"674",2012-11-20,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,15.9,22.1,18.5,13.8,74.82,0.85,33.5,236.17,13.8,5,"20","11","2012","2012",325,1.79175946922805,"In season","Moderate",1.42443111158337,7.62443111158337
"675",2012-11-21,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,15.1,20.1,17.2,7.4,53.03,0,46.4,176.22,17.7,8,"21","11","2012","2012",326,2.19722457733622,"In season","High",0.562484860328832,5.56248486032883
"676",2012-11-22,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,14.1,21.1,17.7,8.5,55.4,0,48.2,175.88,19.3,8,"22","11","2012","2012",327,2.19722457733622,"In season","High",-0.500010131334131,6.49998986866587
"677",2012-11-23,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,13.1,22.1,18,9.9,59.94,1,27.7,190.35,14.4,9,"23","11","2012","2012",328,2.30258509299405,"In season","High",-1.56300950034265,7.43699049965735
"678",2012-11-24,"MOD13Q1_006__250m_16_days_EVI_doy2012321_aid0001","_250m_16_days_EVI","aid0001",608,-0.0103,0.6397,"(-0.0103,0.6397)",0.1721,0.1081,0.0117,0.2338,0.4428,0.1511,-0.0103,0.0928,10.2,16.4,14.6,6.8,60.77,5.66,36.1,272.42,13.5,8,"24","11","2012","2012",329,2.19722457733622,"In season","High",-4.52646888363386,1.67353111636614
